added_at,track/album/type,track/duration_ms,track/popularity,track/explicit,playlist,track/album/name,track/artists/0/name,track/name,track/uri
time,discrete,continuous,continuous,discrete,discrete,string,string,string,string
,,,,,class,meta,meta,meta,meta
2018-06-07 21:48:24,album,328000.0,38.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"All For One (From ""Dark Souls III"") [Abyss Watchers]",spotify:track:6Hl5X9cYlRRSEtENKNuTZI
2018-06-07 21:48:31,album,328000.0,28.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Epitaph for Boletaria (From ""Demon's Souls"") [Maiden in Black]",spotify:track:1dmRorGH4PZK2SNVLqPJR2
2018-06-07 21:48:37,album,309600.0,27.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Undone by the Blood (From ""Bloodborne"") [The First Hunter]",spotify:track:147dMz2uR9wMNHJQAGthdo
2018-06-07 21:48:42,album,300840.0,33.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"E.S. Gwyn (From ""Dark Souls"") [Gwyn, Lord of Cinder]",spotify:track:4B55Vz8l4a7zqcfrJQcLY1
2018-06-07 21:48:50,album,415013.0,28.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"The Profaned Vanguard (From ""Dark Souls III"") [Yhorm The Giant]",spotify:track:7qmNq3ADGfDwQMfhUrRCVX
2018-06-07 21:48:58,album,256486.0,28.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Moonlit Beast (From ""Bloodborne"" & ""King's Field IV"") [Cleric Beast & Dark Reality]",spotify:track:5UMnFL13wTpTblRMq7unXX
2018-06-07 21:49:04,album,312920.0,27.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"The Fall of Artorias (From ""Dark Souls"") [Knight Artorias]",spotify:track:1bk2I7ObXc1cDRVIrK8N6m
2018-06-07 21:49:12,album,260533.0,32.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"E.S. Cinder (From ""Dark Souls III"") [Soul of Cinder]",spotify:track:5puW7cuNCpfK9DSEjNizqF
2018-06-07 21:49:21,album,274247.0,31.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Gehrman and Maria (From ""Bloodborne"") [Lady Maria of the Astral Clocktower]",spotify:track:1SXUPLaRGhUYo8U0DRIAob
2018-06-07 21:49:30,album,347666.0,23.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Kindle the Soul (From ""Dark Souls"") [Firelink Shrine]",spotify:track:6bkxVVqVNNBcqRENUB6DNR
2018-06-07 21:49:37,album,259200.0,31.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"The Curse That Binds Us (From ""Dark Souls III"") [Lorian, Elder Prince & Lothric, Younger Prince]",spotify:track:36Gg5h3RmnM9hoEfDiK2mz
2018-06-07 21:49:46,album,254893.0,25.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Knight and Executioner (From ""Dark Souls"") [Ornstein and Smough]",spotify:track:55MaqzbjL8zwwvtTh4BAvq
2018-06-07 21:50:08,album,290213.0,28.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"I Had A Name (From ""Dark Souls"") [Nameless Song]",spotify:track:6bkqK0y1slwJjZNJdLBq3J
2018-06-07 21:50:16,album,227586.0,33.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Uncle Gael (From ""Dark Souls III"") [Slave Knight Gael]",spotify:track:7qmBSj4yLxGIRuXcy4rSD9
2018-06-07 21:50:23,album,714360.0,26.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Journey's End (From ""Dark Souls III"") [Epilogue]",spotify:track:7gHPjCVunROeKWcsuxivDN
2018-06-07 21:55:53,album,260533.0,29.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"E.S. Cinder 'Orchestra' (From ""Dark Souls III"") [Soul of Cinder]",spotify:track:4Qiz2yv7NbSLDxQvG9Rup0
2018-06-07 21:55:57,album,289066.0,25.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Kodoku (From ""Dark Souls II"") [Sir Alonne]",spotify:track:61kVYlz4yz8uuVT1JpLvH5
2018-06-07 21:56:11,album,283800.0,29.0,false,playlist_1,Legacy (Soulsborne Remixed),Alex Roe,"Spartans of the Church (From ""Bloodborne"") [Ludwig, the Holy Blade]",spotify:track:7oTzZMVJQs5oejHEfk9CAT
2019-02-07 01:41:59,album,226506.0,66.0,false,playlist_2,Jeremih,Jeremih,Birthday Sex,spotify:track:16XNk3bVCSHXN1rlwbXtHb
2019-02-07 02:15:55,album,206653.0,49.0,false,playlist_2,The Answers,SoMo,First,spotify:track:64ZUFfGyxeHvfQ1EHJf3Pp
2019-02-07 02:21:08,album,202746.0,78.0,true,playlist_2,Mind Of Mine (Deluxe Edition),ZAYN,PILLOWTALK,spotify:track:0PDUDa38GO8lMxLCRc4lL1
2019-02-07 02:23:37,album,232906.0,62.0,false,playlist_2,Looking 4 Myself (Expanded Edition),Usher,Climax,spotify:track:5pyVqlqThcxI7tPDjHIzPh
2019-02-07 23:44:08,album,177093.0,79.0,true,playlist_2,Hoje Eu Vou Parar Na Gaiola,Mc Livinho,Hoje Eu Vou Parar Na Gaiola,spotify:track:0IQCOAw9ZAI6WnXIrl481F
2019-02-07 23:46:44,album,146086.0,70.0,false,playlist_2,Kikadinha,Jerry Smith,Kikadinha,spotify:track:5TUYLsiIi3tuvR2fCJjZUy
2019-02-07 23:53:35,album,192156.0,54.0,false,playlist_2,"Greatest Hits, Vol. 1",Nicky Jam,Juegos Prohibidos,spotify:track:07Z5WXxcQC7FjUcJcq3z0c
2019-02-07 23:55:04,album,221053.0,60.0,false,playlist_2,"Pretty Boy, Dirty Boy",Maluma,Sin Contrato,spotify:track:3yHJs5NmQk2ROAWCfjniXV
2019-02-08 00:00:38,album,153652.0,67.0,true,playlist_2,Brota Na Penha,Mc Livinho,Brota Na Penha,spotify:track:3qG7r3UItaZrwtPPUhNXKX
2019-02-08 00:02:39,album,262687.0,67.0,true,playlist_2,Melhor Viagem,Gaab,Tem Café,spotify:track:4lNriuYNZD2YP2OPG6xOte
2019-02-08 00:29:26,album,289133.0,59.0,true,playlist_2,SoMo,SoMo,Ride,spotify:track:3yhhVI7szVLsqVKt9gg01e
2010-10-02 13:00:54,album,178666.0,1.0,false,playlist_3,The Songs of Wasteland: Music as heard in Fallout 3 - EP,The Ink Spots,I Don't Want To Set the World On Fire,spotify:track:5BQLFGCDxrMklI70r1JjJ9
2010-10-02 13:00:57,album,182786.0,3.0,false,playlist_3,The Songs of Wasteland: Music as heard in Fallout 3 - EP,Billie Holiday,Crazy He Calls Me,spotify:track:4UijURYBXtsAQ3Qte9P3z7
2010-10-02 13:01:01,album,192173.0,3.0,false,playlist_3,The Songs of Wasteland: Music as heard in Fallout 3 - EP,Ella Fitzgerald,Into Each Life Some Rain Must Fall,spotify:track:1antLybQoWgahvRksuGmMc
2010-10-02 13:01:05,album,183466.0,1.0,false,playlist_3,The Songs of Wasteland: Music as heard in Fallout 3 - EP,The Andrews Sisters,"Civilization (Bongo, Bongo, Bongo)",spotify:track:17K0nITjaXnyWXBB0pxmvU
2010-10-02 13:01:08,album,187520.0,0.0,false,playlist_3,The Songs of Wasteland: Music as heard in Fallout 3 - EP,The Ink Spots,Maybe,spotify:track:17zojUZck6m8N5hXtgLtiP
2010-10-02 13:01:13,album,185600.0,2.0,false,playlist_3,The Songs of Wasteland: Music as heard in Fallout 3 - EP,Billie Holiday,Easy Living,spotify:track:23QgV9Tz2jiQtVyNLbOqy1
2010-10-02 13:01:21,album,144116.0,1.0,false,playlist_3,Golden Decade - Music Of My Life (Book 03),Roy Brown,Butcher Pete,spotify:track:1jltATYx5GJIesje62qdw4
2010-10-02 13:04:10,album,174823.0,50.0,false,playlist_3,Bob Crosby and the Bobcats: The Complete Standard Transcriptions,Bob Crosby & The Bob Cats,Way Back Home,spotify:track:2Mqggm27ZkH3EyscmCDnIg
2010-10-02 13:10:45,album,147173.0,38.0,false,playlist_3,"Ham Hocks & Cornbread, Vol. B",Roy Brown,Mighty Mighty Man,spotify:track:3RVlXSaYyd1JOyXPbnE9IV
2010-10-02 13:21:04,album,180040.0,1.0,false,playlist_3,"Beatin', Bangin' & Scratchin'",Danny Kaye,Happy Times,spotify:track:0ZXDLrn7oIc06JFwvJLy1y
2010-10-02 13:23:32,album,133120.0,50.0,false,playlist_3,Bob Crosby and the Bobcats: The Complete Standard Transcriptions,Bob Crosby & The Bob Cats,Dear Hearts And Gentle People,spotify:track:4hmKe6YigInvKIPFd1xT03
2010-10-02 13:28:26,album,188440.0,45.0,false,playlist_3,It's De Lovely: The Authentic Cole Porter Collection,Cole Porter,Anything Goes (with Vince Giordano & The Nighthawks),spotify:track:0oulhgKMk5RUADidNicdky
2010-10-02 13:29:32,album,115696.0,49.0,false,playlist_3,Tex Beneke And His Music In The Miller Mood,Tex Beneke,A Wonderful Guy,spotify:track:7DKjnQH7yeCUPXX88Hh12p
2010-10-02 13:33:03,album,158840.0,31.0,false,playlist_3,J.P. Sousa's Marches & Dances,United States Marine Band,The Washington Post,spotify:track:4rwcwWufNLwNDU7VmyuRr7
2010-10-02 13:34:17,album,84600.0,0.0,false,playlist_3,July 4th,Independence,Halls Of Montezuma - Marine Corps March Music,spotify:track:4LMWjZNjgo9baLaP3BBTSU
2010-10-08 23:24:00,album,74906.0,28.0,false,playlist_3,Songs Of The Civil War,The United States Military Academy Band,Dixie's land,spotify:track:0KahNDvAi7wI7DI8kgSFq4
2011-02-14 15:24:32,album,235492.0,0.0,false,playlist_3,Jazz Hits Of The 50s,Mel Tormé,Somethings Gotta Give,spotify:track:6SzIPSGLLBKUTdBwEPQCPa
2011-02-14 15:24:32,album,146080.0,46.0,false,playlist_3,The Essential Eddy Arnold,Eddy Arnold,It's a Sin,spotify:track:1wK9cRMY8HBmRLiNm72MBG
2011-02-14 15:24:32,album,171426.0,55.0,false,playlist_3,Sinatra's Swingin' Session!!! And More (Remastered),Frank Sinatra,Blue Moon - 1998 Digital Remaster,spotify:track:5RLzsVW6UNiV2YrOlKwzNN
2011-02-14 15:24:32,album,177760.0,39.0,false,playlist_3,Heartache By Numbers,Guy Mitchell,Heartaches By The Numbers,spotify:track:4ELT0zRdJTOCUbx90ozKAQ
2011-02-14 15:24:32,album,184106.0,36.0,false,playlist_3,A Six Pack To Go,Hank Thompson,Hangover Heart,spotify:track:4UtDrwAkSbrZgAUQSWKcti
2011-02-14 15:24:32,album,130356.0,44.0,false,playlist_3,Helen Forrest: The Complete World Transcriptions,Helen Forrest,Mad About The Boy,spotify:track:6sbZNeGOLDz7WqLk0Nd51J
2011-02-14 15:24:32,album,173035.0,1.0,false,playlist_3,Johhny Bond: Country and Western: The Standard Transcriptions,Johnny Bond,Stars Of The Midnight Range,spotify:track:2qNJc0MstfUO9KmRC8Buqe
2011-02-14 15:24:32,album,199573.0,0.0,false,playlist_3,You Know I Love You,Kay Kyser & His Orchestra,Jingle Jangle Jingle,spotify:track:64QH2HnABZEbCbbnTifAuu
2011-02-14 15:24:32,album,235733.0,65.0,false,playlist_3,Gunfighter Ballads And Trail Songs,Marty Robbins,Big Iron,spotify:track:0AQquaENerGps8BQmbPw14
2011-02-14 15:24:32,album,155466.0,0.0,false,playlist_3,Anthology,Nat King Cole,Love Me As Though There Were No Tomorrow,spotify:track:1mPNQGFWnoZpE4ntPOPYt5
2011-02-14 15:24:32,album,158080.0,1.0,false,playlist_3,52 Original Recordings,Nat King Cole,Orange Coloured Sky,spotify:track:0VFmGuupmYD1xoPak8P7JD
2011-02-14 15:24:32,album,181000.0,1.0,false,playlist_3,American Idols: Peggy Lee,Peggy Lee,Johnny Guitar,spotify:track:0PzXSJps4FReIpjzupDUnG
2011-02-14 15:24:32,album,144693.0,11.0,false,playlist_3,Dino: The Essential Dean Martin,Dean Martin,Ain't That A Kick In The Head - 1997 - Remastered,spotify:track:7coH7f2P7SiLxmo95b5QHX
2011-02-14 15:24:32,album,196346.0,0.0,false,playlist_3,The Wonderful Peggy Lee,Peggy Lee,Why Don't You Do Right,spotify:track:1FyZ0UNWTkvjV8hgHxZ4Uc
2011-02-14 15:24:32,album,144800.0,0.0,false,playlist_3,The Inkspots,The Ink Spots,It's a Sin to Tell a Lie,spotify:track:1R1MfNbjrkN76JSkFXZTl3
2013-01-31 17:10:23,album,108956.0,27.0,false,playlist_3,Fallout New Vegas - The Unofficial Soundtrack,Jack Shaindlin,I'm Tickled Pink,spotify:track:5Ez19yUSWoNg8iLNEQMvs1
2013-02-03 15:33:59,album,180133.0,51.0,false,playlist_3,Vera Lynn,Vera Lynn,We'll Meet Again,spotify:track:2iAlDwRozfuIgjvqSJWsw4
2014-01-16 17:46:35,album,147214.0,45.0,false,playlist_3,Swing With Western,Tony Marcus,Lone Star,spotify:track:6Z0UPq98UiEm7h1tHoYwzs
2015-01-11 05:48:09,album,269000.0,9.0,false,playlist_5,The Album,Haddaway,What Is Love - Single Mix,spotify:track:33iAwBBb962LFQei4J0b0b
2015-01-11 05:48:24,album,236560.0,50.0,false,playlist_5,Transformers The Movie,Stan Bush,The Touch,spotify:track:2QyGSbGdT9suKuDKwnjwH9
2015-01-11 05:48:46,album,148192.0,15.0,false,playlist_5,Elevator Music,Lullatone,Walking On the Sidewalk,spotify:track:3tYFoEmZ42bTUFMs266Ue0
2015-01-11 05:50:05,album,238733.0,78.0,false,playlist_5,Katrina & The Waves,Katrina & The Waves,Walking On Sunshine,spotify:track:05wIrZSwuaVWhcv5FfqeH0
2015-01-11 05:50:22,album,246573.0,58.0,false,playlist_5,Desolation Boulevard,Sweet,Ballroom Blitz,spotify:track:3Pu3IChaAoa5EjgUBv5F6x
2015-01-11 06:00:02,album,212400.0,53.0,false,playlist_5,Platinum & Gold Collection,Rick Astley,Never Gonna Give You Up,spotify:track:0FutrWIUM5Mg3434asiwkp
2015-01-11 06:00:40,album,127626.0,45.0,false,playlist_5,Halloween Howls: Fun & Scary Music,Andrew Gold,"Spooky, Scary Skeletons",spotify:track:23V08GxMeaZNSf8Gy6KF6t
2015-01-11 06:06:23,album,147400.0,44.0,false,playlist_5,Mr Sandman,The Chordettes,Mr Sandman,spotify:track:0qwzC38XHdo8nmulMRLbQn
2015-01-11 06:09:05,album,91733.0,37.0,false,playlist_5,SpongeBob's Greatest Hits,Spongebob Squarepants,Doing The Sponge,spotify:track:0KrmvQ1HsaWgeWSh8Cdb0o
2015-01-11 06:09:18,album,84826.0,49.0,false,playlist_5,SpongeBob's Greatest Hits,Spongebob Squarepants,F.U.N. Song,spotify:track:0gdLTqxAY4DDUQxXzmwj1z
2015-01-11 06:22:51,album,222720.0,7.0,false,playlist_5,The Very Best of SEGA,Mustin,Super Sonic Racing (Sonic R),spotify:track:2610Dt6LdipNXqm9W4QUhy
2015-01-11 06:28:22,album,225280.0,83.0,false,playlist_5,Hunting High And Low,a-ha,Take on Me,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L
2015-01-11 06:33:24,album,241600.0,59.0,false,playlist_5,At Worst...The Best Of Boy George And Culture Club,Culture Club,Karma Chameleon,spotify:track:48O0GrGJWml3DzHhC5sJ7a
2015-01-11 06:38:28,album,176293.0,74.0,false,playlist_5,Happy Together,The Turtles,Happy Together,spotify:track:1JO1xLtVc8mWhIoE3YaCL0
2015-01-11 06:39:18,album,127825.0,34.0,false,playlist_5,Lollipop,The Chordettes,Lollipop,spotify:track:1H6NscSNlknTI09CcC5tHp
2015-01-11 06:40:03,album,169626.0,59.0,false,playlist_5,"Sugar, Sugar",The Archies,"Sugar, Sugar",spotify:track:4GAI8BxeMgrvhZNEU59UfR
2015-01-11 06:40:39,album,125826.0,64.0,false,playlist_5,Do you Believe In Magic,The Lovin' Spoonful,Do You Believe in Magic?,spotify:track:1udKn1oNKYQSQ9OmiIWCMu
2015-01-11 06:50:44,album,214826.0,65.0,false,playlist_5,The Eternal Dance,"Earth, Wind & Fire",September,spotify:track:5nNmj1cLH3r4aA4XDJ2bgY
2015-01-11 06:51:39,album,180893.0,58.0,false,playlist_5,20th Century Masters: The Millennium Collection: Best Of The Jackson 5,The Jackson 5,I Want You Back,spotify:track:0PGwM5vdr5fMejx0IIAYXj
2015-01-11 06:52:04,album,176066.0,14.0,false,playlist_5,An American Love Story,The Temptations,My Girl,spotify:track:0Vpswx5knuuXW8HmNK1LrT
2015-01-11 06:54:55,album,161293.0,39.0,false,playlist_5,20th Century Masters: The Millennium Collection: Best Of Chuck Berry,Chuck Berry,Johnny B. Goode - Single Version,spotify:track:2XGHdmjsumZRkaL8LhBb1e
2015-01-11 06:57:06,album,243160.0,71.0,false,playlist_5,Ricky Martin,Ricky Martin,Livin' la Vida Loca,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd
2015-01-17 01:45:59,album,124560.0,43.0,false,playlist_5,Disney's Greatest Volume 1,Randy Newman,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",spotify:track:1aKWa7Y8QY1wUlmmyYoAeQ
2015-01-17 01:55:23,album,248906.0,75.0,false,playlist_5,The Essential Journey,Journey,Don't Stop Believin',spotify:track:77NNZQSqzLNqh2A9JhLRkg
2015-01-17 01:56:12,album,239560.0,17.0,false,playlist_5,1984,Van Halen,Jump,spotify:track:2PfBSkCKZDXMsJogMT0wML
2015-01-17 01:56:24,album,240066.0,41.0,false,playlist_5,'80s Pop Hits,Marvin Gaye,Sexual Healing,spotify:track:4sTjpbVRhhzN5YHhYMYbe3
2015-01-17 01:56:34,album,187893.0,20.0,false,playlist_5,Combat Rock,The Clash,Should I Stay or Should I Go,spotify:track:5oVd20ddRqp5yenSA0E6u1
2015-01-17 01:56:54,album,284773.0,53.0,false,playlist_5,99 Luftballons,Nena,99 Red Balloons,spotify:track:5mYtpXrZZ1bbGJYDGC8I0Y
2015-01-17 01:57:45,album,201866.0,63.0,false,playlist_5,The Essential Journey,Journey,Any Way You Want It,spotify:track:2DyHhPyCZgZzNXn1IrtsTu
2015-01-17 01:57:52,album,288400.0,59.0,false,playlist_5,The Essential Billy Joel,Billy Joel,We Didn't Start the Fire,spotify:track:38bDGWuyYdSdNfrFfbCiVS
2015-01-17 01:58:02,album,215133.0,70.0,false,playlist_5,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",Kenny Loggins,Danger Zone,spotify:track:34x6hEJgGAOQvmlMql5Ige
2015-01-17 01:58:28,album,309466.0,38.0,false,playlist_5,80 Totally 80s Hits,Europe,The Final Countdown,spotify:track:6jpZQXdoPr9ZAhr9mxCyW0
2015-01-17 01:59:13,album,214653.0,77.0,false,playlist_5,The Game (Deluxe Remastered Version),Queen,Another One Bites The Dust - Remastered 2011,spotify:track:57JVGBtBLCfHw2muk5416J
2015-01-17 01:59:29,album,211533.0,58.0,false,playlist_5,Dance Hits - 80s & 90s,The Weather Girls,It's Raining Men,spotify:track:4caiYv89C9GZdDD1RzshWd
2015-01-17 01:59:59,album,246933.0,65.0,false,playlist_5,Document (R.E.M. No. 5),R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),spotify:track:2oSpQ7QtIKTNFfA08Cy0ku
2015-01-17 02:00:43,album,201502.0,36.0,false,playlist_5,Dance Vault Mixes - Together Forever/I'll Never Set You Free,Rick Astley,Together Forever,spotify:track:1N9bMjIVVq2gLMbAecDnul
2015-01-17 02:00:49,album,284906.0,29.0,false,playlist_5,Radio Waves Of The 80's - Pop Hits,Wang Chung,Everybody Have Fun Tonight,spotify:track:01OX9zj1h7mZsPj4CesRa4
2015-01-17 02:01:01,album,238266.0,62.0,false,playlist_5,Biz's Baddest Beats: The Best Of Biz Markie,Biz Markie,Just a Friend,spotify:track:3yNVfRQlUPViUh8O2V9SQn
2015-01-17 02:03:10,album,290960.0,63.0,false,playlist_5,Let's Get It On,Marvin Gaye,Let's Get It On,spotify:track:0jHkgTtTaqg5LNCiYDQPUB
2015-01-17 02:03:57,album,162653.0,51.0,false,playlist_5,Radio Hits Of the '70s,Johnny Nash,I Can See Clearly Now,spotify:track:0oCT5rVvMdPPUm0bxG7yzT
2015-01-17 02:04:01,album,199733.0,0.0,false,playlist_5,London Calling,The Clash,London Calling,spotify:track:3Kr9P2blunzFYEKQygbOoP
2015-01-17 02:04:43,album,515866.0,72.0,false,playlist_5,The Best Of Don McLean,Don McLean,American Pie,spotify:track:2QgWuCtBpNIpl5trmKCxRf
2015-01-17 02:05:12,album,230106.0,41.0,false,playlist_5,20th Century Masters: The Millennium Collection: Best of Edwin Starr,Edwin Starr,War,spotify:track:4BpPvEi38kvfLKA1qBBX5J
2015-01-17 02:05:17,album,329146.0,39.0,false,playlist_5,The Definitive Rod Stewart,Rod Stewart,Da Ya Think I'm Sexy? - 2008 Remaster,spotify:track:42GthmiW6mIvcyaJHdMk30
2015-01-17 02:05:24,album,283826.0,26.0,false,playlist_5,The Casablanca Records Story,Village People,Y.M.C.A. - Single Version,spotify:track:1itIRmnzXMhqzDeQofMoxT
2015-01-17 02:06:29,album,234053.0,38.0,false,playlist_5,Gold,Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,spotify:track:1oojGBUxbMSrvrBnQ1DaBc
2015-01-17 02:06:39,album,235665.0,36.0,false,playlist_5,"The Best of Chicago, 40th Anniversary Edition",Chicago,If You Leave Me Now - 2007 Remaster,spotify:track:5pG2aumkvDvvdOoVbMobAU
2015-01-17 02:07:42,album,228866.0,12.0,false,playlist_5,Best Of Vol 1,Manfred Mann's Earth Band,Blinded By The Light,spotify:track:39OPZvxdhToddt29z55Ukv
2015-01-17 02:08:47,album,213600.0,36.0,false,playlist_5,70's Pop Number 1's,Player,Baby Come Back,spotify:track:5XguLH3qJiYb4pHUnNVrIT
2015-01-17 02:08:54,album,194826.0,8.0,false,playlist_5,Live And Let Die (Soundtrack),Paul McCartney,Live And Let Die,spotify:track:2TEW9YkQDKRHUxCHbEn0Gk
2015-01-17 02:11:09,album,210706.0,2.0,false,playlist_5,Baby One More Time,Britney Spears,...Baby One More Time,spotify:track:7KIfxh9R4sxkPkn19ikdGd
2015-01-17 02:12:09,album,213306.0,78.0,false,playlist_5,Millennium,Backstreet Boys,I Want It That Way,spotify:track:47BBI51FKFwOMlIiX6m8ya
2015-01-17 02:14:51,album,271093.0,75.0,false,playlist_5,The Bodyguard - Original Soundtrack Album,Whitney Houston,I Will Always Love You,spotify:track:4eHbdreAnSOrDDsFfc4Fpm
2015-01-17 02:30:26,album,188554.0,21.0,false,playlist_5,"The ""A"" Team - Theme from the Television Series (Mike Post)",Dominik Hauser,The A-Team - Theme from the TV Series,spotify:track:0mdtYfR8hE1Eb6hwLMJWRX
2015-01-17 02:39:10,album,196826.0,60.0,false,playlist_5,Pokemon X - Ten Years Of Pokemon,PokÃ©mon,Pokemon Theme,spotify:track:6xG2ZGudUgtV235xvDlSEt
2015-01-17 02:42:31,album,254360.0,0.0,false,playlist_5,Star Wars Episode 1: La Menace fantÃ´me: Original Motion Picture Soundtrack - French Version,John Williams,Episode I - Duel of The Fates,spotify:track:0z1TtwvJ9UMkLaNhitI0wQ
2015-01-18 02:56:17,album,171360.0,18.0,false,playlist_5,Call On Me,Eric Prydz,Call On Me - Radio Edit,spotify:track:65Wn0KpbPXTVLNQNEMtK1j
2015-01-18 03:08:16,album,176480.0,42.0,false,playlist_5,You're the Best,The Karate Kid,You're the Best,spotify:track:0Z27xVPEXEnh3LdvqGgteO
2015-01-19 05:00:45,album,193295.0,60.0,false,playlist_5,Talk Dirty,Jason Derulo,Wiggle (feat. Snoop Dogg),spotify:track:2sLwPnIP3CUVmIuHranJZU
2015-01-20 01:19:06,album,269786.0,75.0,false,playlist_5,The Very Best Of Bonnie Tyler,Bonnie Tyler,Total Eclipse of the Heart,spotify:track:5prTs2HAw2G4idHZyeFp8o
2015-01-20 16:30:33,album,64250.0,10.0,false,playlist_5,StreetFighter II Guiles Theme,Sonic League,StreetFighter II Guiles Theme,spotify:track:0YcHWrfDttIVmX6CwKe9wt
2015-01-20 17:00:33,album,251488.0,80.0,false,playlist_5,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,Everybody Wants To Rule The World,spotify:track:4RvWPyQ5RL0ao9LPZeSouE
2015-01-20 23:34:17,album,300106.0,74.0,false,playlist_5,Ladies And Gentlemen... The Best Of George Michael,George Michael,Careless Whisper,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY
2015-01-22 02:15:41,album,236093.0,50.0,true,playlist_5,My Nigga,YG,My Nigga,spotify:track:7hpGGPTNTgdmyjtudEmLfX
2015-01-22 21:28:28,album,298760.0,76.0,false,playlist_5,Armageddon - The Album,Aerosmith,I Don't Want to Miss a Thing,spotify:track:225xvV8r1yKMHErSWivnow
2015-01-23 20:24:06,album,255093.0,5.0,false,playlist_5,The R. In R&B Collection: Volume 1,R. Kelly,Bump n' Grind,spotify:track:2OeSwSbwlmn9u8SsutfxPO
2015-01-23 21:22:11,album,333506.0,0.0,false,playlist_5,Eurobeat Masters Vol. 2,Max Coveri,Running In The 90s,spotify:track:7u9Vkw4xWtGNjao5uz3fJV
2015-01-25 23:51:36,album,128280.0,19.0,false,playlist_5,"The Very Best Of ""Little Richard""",Little Richard,Long Tall Sally,spotify:track:2PQxqXhXOmHDgB10qHTRAG
2015-01-25 23:55:26,album,184000.0,44.0,false,playlist_5,Far Cry 3: Blood Dragon (Original Game Soundtrack),Power Glove,Blood Dragon Theme,spotify:track:0fkgNje097R3eszeV59iTI
2015-01-26 03:26:34,album,276493.0,69.0,false,playlist_5,Partners In Crime,Rupert Holmes,Escape (The Pina Colada Song),spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ
2015-01-26 03:29:42,album,148093.0,49.0,false,playlist_5,Anthology,Marvin Gaye,Ain't No Mountain High Enough - Mono Version,spotify:track:4njseCGxWeZUksjhrqkleT
2015-01-27 01:56:02,album,238560.0,71.0,false,playlist_5,Stripped,Christina Aguilera,Beautiful,spotify:track:3TCauNPqFiniaYHBvEVoHG
2015-01-27 01:58:48,album,286266.0,63.0,true,playlist_5,Grand Champ,DMX,Where The Hood At,spotify:track:6RUpJeXT6U4SPEafnr9Wr7
2015-01-27 02:05:33,album,225373.0,61.0,false,playlist_5,Before The Storm,Darude,Sandstorm - Radio Edit,spotify:track:24CXuh2WNpgeSYUOvz14jk
2015-01-27 02:07:54,album,251680.0,2.0,false,playlist_5,It's Our Party and We Can't Stop,Erik Mayers,Girl Let Me Love You,spotify:track:2Chp7k576d36E8BsrnQThB
2015-01-27 02:18:04,album,229434.0,42.0,true,playlist_5,Smoke Weed Everyday Ft. Diezel,Trick Trick,Smoke Weed Everyday (feat. Diezel),spotify:track:5qQ2Bnai4C9NQ1vWBl7yeX
2015-01-27 02:20:07,album,260975.0,21.0,false,playlist_5,"Monstercat - Best of Dubstep, Vol. 1.",Various Artists,Follow Me,spotify:track:1utjKRucyp1qt6wOQrEqy6
2015-01-27 02:22:34,album,235294.0,0.0,false,playlist_5,Ctrl Alt Destruction,Aero Chord,Ctrl Alt Destruction - Original Mix,spotify:track:0qwHWV9v97T58RRqGsZMGO
2015-01-27 02:27:33,album,242925.0,44.0,false,playlist_5,Friction,Sigmao,Epic Sax Guy,spotify:track:13ZsIACMHaWi8F1va20QZW
2015-01-27 02:29:26,album,202666.0,25.0,false,playlist_5,Mi piaci se ti muovi (Madagascar e altri film per bambini),Baby Group,Mortal Kombat,spotify:track:21mcrptEh7yxHKIN869yHk
2015-01-27 21:21:01,album,205506.0,47.0,false,playlist_5,PLAY HARDER REMIX EP,Krewella,Come & Get It,spotify:track:2lKjHE4eSS4LAxan214Zpr
