energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,music_features,uri
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,string
,,,,,,,,,,,,class,meta
0.766,0.463,61.769,0.208,0.232,1.74e-06,4.0,0.522,1.0,262520.0,-7.844,0.189,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:2vAwockUBNYExCTm7tWBON
0.481,0.101,119.997,0.0469,0.000379,0.773,4.0,0.765,11.0,237554.0,-8.877,0.381,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:6Q1tDLDM6lfBSy9x8XjoRA
0.848,0.0723,130.011,0.0407,7.61e-06,0.65,4.0,0.547,1.0,165604.0,-6.622,0.649,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:0wydxbEaB3KSKJstJVhTG5
0.65,0.065,130.002,0.0737,0.00118,0.848,4.0,0.792,0.0,149186.0,-8.696,0.966,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4SaCDCYdgL6Nw7mdORj6jt
0.556,0.0649,99.998,0.0825,0.000304,0.871,4.0,0.688,1.0,198272.0,-7.847,0.406,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4MjGxmNJ1CdBDbxtmZiw1y
0.815,0.112,140.158,0.0313,0.00799,0.081,4.0,0.726,11.0,209560.0,-5.886,0.462,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:3lIxtCaROdRDuTnNBDm3n2
0.666,0.391,133.062,0.207,0.0872,0.0,4.0,0.776,0.0,151400.0,-8.463,0.51,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5ZYBczat60p8a2Fnenour4
0.811,0.132,155.983,0.207,0.0102,1.3e-05,4.0,0.455,6.0,374960.0,-6.819,0.248,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:0ije0AlpdOcKa8oXohEDcd
0.935,0.386,129.946,0.258,0.00715,0.0364,4.0,0.646,10.0,206832.0,-4.155,0.371,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5NmZyiFVxnOnR9oj6ZqKYJ
0.931,0.556,97.02,0.0624,3.53e-05,0.956,4.0,0.441,7.0,232947.0,-3.491,0.207,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5DzMRynZilaNPx4epDKqM2
0.74,0.128,118.001,0.0405,0.0223,0.288,4.0,0.634,8.0,304423.0,-4.937,0.064,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:3ma4i9RZ4CaQ7UE01XVMZQ
0.768,0.153,161.935,0.0297,0.00634,0.00154,4.0,0.527,0.0,331744.0,-8.28,0.649,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4jEy6jXHWcOKXsVfIV5lR2
0.728,0.118,102.991,0.0335,0.000564,0.096,4.0,0.58,8.0,209709.0,-5.956,0.521,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4az5cxWbquOT0ScNy9XTZ6
0.913,0.665,120.076,0.0513,9.94e-06,0.867,4.0,0.524,5.0,256000.0,-3.898,0.343,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:53Kf1deIW8fcRaulTzQTRO
0.866,0.139,126.983,0.0347,0.000818,0.585,4.0,0.623,6.0,232302.0,-3.832,0.221,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:6ewBazOXzfue9WpQgApJld
0.84,0.378,131.02,0.0822,0.00018,0.0876,4.0,0.598,1.0,256489.0,-4.232,0.16,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:3S1CaH7ArTb8eZsOIcv7IL
0.884,0.229,116.101,0.0659,0.000113,0.923,4.0,0.315,4.0,337436.0,-1.475,0.0776,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:7E9fSFXKvz0rEN3Emw2rwz
0.992,0.194,128.027,0.135,2.24e-05,0.878,4.0,0.507,8.0,287813.0,-0.742,0.08,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:0HcYKqHk5Gqju4HHqxApGH
0.893,0.0706,120.988,0.0367,0.0002,0.893,4.0,0.448,1.0,262720.0,-2.568,0.033,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:67dA1a6OCUtLHgq9qdQ216
0.968,0.194,120.017,0.0516,7.39e-05,0.833,4.0,0.589,1.0,303973.0,-0.711,0.533,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4HmqqOpqk1IMyMvsrSciQa
0.832,0.108,124.231,0.0426,0.00034,0.232,4.0,0.34,9.0,331885.0,-4.609,0.0367,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5gNW2nF7spcgthBdxcUiPm
0.954,0.0856,122.004,0.0414,1.64e-05,0.908,4.0,0.467,0.0,352105.0,-4.137,0.061,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:44K1GCbNLf1NHlCaLaYONk
0.938,0.0724,142.079,0.06,0.000267,0.61,4.0,0.221,6.0,294911.0,-2.582,0.0876,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:7hgiddHgvplHpprfDdX0mU
0.996,0.107,140.035,0.085,0.00346,0.831,4.0,0.52,1.0,253146.0,0.525,0.151,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:2yOhhpMB3f8lU19bhV6a6C
0.817,0.102,114.987,0.0727,8.84e-05,0.871,4.0,0.632,9.0,180782.0,-5.4,0.107,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:3uRikCofTghf4GBr5NXH1K
0.807,0.206,140.021,0.037,0.00201,0.801,4.0,0.578,8.0,175151.0,-8.127,0.74,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5zh0Iz4bvJWY3EeGDwXfQH
0.783,0.103,125.963,0.031,0.00165,0.92,4.0,0.626,5.0,130691.0,-7.74,0.963,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:3xbxuUNgmnTMmn5EhjiGgE
0.772,0.0933,159.946,0.0447,1.05e-05,0.921,4.0,0.501,1.0,142050.0,-8.891,0.384,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5ed7RPUU7E62bEbmdCfFVq
0.881,0.115,112.598,0.0786,0.00221,0.777,5.0,0.389,9.0,249767.0,-6.421,0.258,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4zhf3RMn2G4OjsLQu3QQaI
0.978,0.2,139.981,0.513,0.000945,0.674,4.0,0.488,8.0,291429.0,-4.397,0.104,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:529922vbU9rwx9pdqqov1r
0.796,0.167,124.992,0.288,0.00308,0.803,4.0,0.543,7.0,326400.0,-5.379,0.164,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4LMhIuZx3VU9DWiNIaFiz3
0.694,0.392,99.988,0.0558,0.0019,1.38e-05,4.0,0.627,8.0,287587.0,-6.833,0.34,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:1vRZ4FeDHUg8i9TVGMRGmD
0.947,0.108,124.993,0.0461,0.0414,0.612,4.0,0.56,8.0,362880.0,-5.549,0.117,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:24AcdQUEAuZtBDXubW7vL9
0.869,0.0651,127.802,0.0417,0.000667,0.604,4.0,0.674,7.0,191250.0,-4.758,0.071,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:1hbDPzm6GcTUEEDcW1ClKj
0.982,0.599,125.981,0.111,0.0214,0.43,4.0,0.701,5.0,288095.0,-3.056,0.197,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:66RpVMEkgt5Ew7UWL9qswY
0.896,0.356,122.998,0.115,0.0436,0.552,4.0,0.834,0.0,327805.0,-5.303,0.735,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:27nfKLXSw4Mmg0JMDcke93
0.948,0.129,127.012,0.114,0.00244,0.756,4.0,0.731,11.0,202205.0,-3.473,0.314,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5kVAp9lANGadGK1s7mxv0h
0.928,0.195,161.925,0.0894,8.08e-05,4.76e-05,4.0,0.262,9.0,233520.0,-2.795,0.533,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:0W43LnKXzRivi0WPaoBLVO
0.938,0.118,123.992,0.0505,0.592,0.0193,4.0,0.767,5.0,229805.0,-4.433,0.868,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:1TAC5SANfK7l6wGHtUQ7MX
0.951,0.319,106.019,0.189,0.482,0.00305,4.0,0.802,10.0,191493.0,-3.933,0.695,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:7gHkDNieGzYmyuC7E1Xbxw
0.92,0.0907,144.009,0.0331,0.000472,0.687,4.0,0.493,10.0,184000.0,-6.39,0.804,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:0fkgNje097R3eszeV59iTI
0.98,0.084,136.087,0.0469,0.169,0.982,4.0,0.539,11.0,225373.0,-8.18,0.522,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:24CXuh2WNpgeSYUOvz14jk
0.976,0.217,152.972,0.199,0.00161,0.906,4.0,0.624,7.0,235294.0,-4.149,0.682,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:0qwHWV9v97T58RRqGsZMGO
0.808,0.517,143.04,0.101,0.181,0.0,4.0,0.788,8.0,302000.0,-4.77,0.844,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:3kZoay4ANo86ehb6s4RwS9
0.851,0.405,128.103,0.0334,0.006,0.0242,4.0,0.554,6.0,196800.0,-10.526,0.96,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:0BB9eUBBaaX6GALSYNcEp7
0.892,0.0712,127.04,0.133,0.178,4.19e-05,4.0,0.761,6.0,255173.0,-5.354,0.935,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5iJfzXKvQXlYOBtEQhEmpA
0.664,0.0908,128.467,0.311,0.00471,0.0,4.0,0.933,1.0,262827.0,-11.281,0.616,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:7MCNnnmwm7TXMh7xyNGohi
0.96,0.08,162.036,0.0527,0.000716,0.764,4.0,0.495,1.0,174525.0,-3.975,0.75,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4C64ZXG24vRJ4lwkxCA24G
0.776,0.0826,129.993,0.0363,0.369,0.754,4.0,0.638,0.0,264957.0,-7.686,0.447,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4dsS8kKgN1QLjZPBtNgpnd
0.415,0.0957,76.827,0.04,0.6,0.93,3.0,0.227,7.0,96021.0,-12.693,0.0386,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4PO0M9d9Aqo12ezXFRmdFg
0.714,0.138,180.055,0.0529,0.0191,0.905,3.0,0.426,5.0,149413.0,-8.52,0.502,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5xF4RLMluqmNFKQZpqd55M
0.379,0.0907,106.035,0.0312,0.0887,0.784,4.0,0.335,0.0,146395.0,-14.231,0.233,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4lqhUYSXqgcGjePtCXCInX
0.939,0.262,99.975,0.0441,0.013,0.277,4.0,0.649,9.0,202197.0,-4.551,0.589,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:41WsmkonuFoEd9U9EOS4m1
0.837,0.338,100.023,0.0671,0.024,8.14e-05,4.0,0.727,9.0,194840.0,-7.336,0.565,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:3IqI8boTYbqJKEybByt4T3
0.583,0.0922,103.006,0.149,0.194,0.0,4.0,0.886,8.0,279757.0,-6.639,0.883,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:2odzriVVZBwYOiYJEj30tm
0.776,0.204,119.981,0.0388,0.0448,0.0308,4.0,0.77,11.0,240467.0,-6.417,0.779,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:3IHaUlCev0cyNJLHEf1jlh
0.755,0.272,147.162,0.067,6.72e-05,0.076,4.0,0.312,5.0,208973.0,-1.673,0.288,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:10qbHF920zH5K8C8IcE5AL
0.985,0.0896,135.023,0.0446,0.00961,0.825,4.0,0.448,0.0,304880.0,-1.28,0.102,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:2MBJZgztmtwcIsKXXwLxZI
0.56,0.126,85.017,0.0358,0.000918,0.823,4.0,0.513,10.0,363707.0,-11.365,0.0379,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5UrCArd6UDDR2EPFOeWCxb
0.921,0.179,131.011,0.0734,5.37e-06,0.903,4.0,0.423,7.0,214351.0,-1.67,0.187,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:4eiTSqoxOWExDu57OSQWgr
0.945,0.161,133.015,0.0639,0.000118,0.896,4.0,0.619,10.0,232820.0,-1.417,0.34,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:5Wrd7eU7jcJPoZEU1Z26ow
0.948,0.389,121.016,0.181,0.000451,0.372,4.0,0.639,4.0,259835.0,-5.04,0.328,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:68ngtC3pGiTjXcFwxYCJ7Z
0.637,0.11,95.989,0.0332,0.0429,0.752,4.0,0.638,2.0,257490.0,-10.727,0.0664,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:539y2n1UYiM2gyYJKGNuuQ
0.764,0.158,143.89,0.0315,0.011,0.0724,4.0,0.296,11.0,409000.0,-4.499,0.144,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:2bHpNAMEsB3Wc00y87JTdn
0.825,0.116,110.986,0.0343,0.000407,0.906,4.0,0.518,2.0,267520.0,-10.748,0.0608,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:17unhA5Gnc1nLFdg3dKmuO
0.927,0.112,95.075,0.0614,0.0017,0.00134,3.0,0.49,8.0,268421.0,-8.293,0.246,alexeifloyd-5UweEtNsALPWXKaKrNRNbr,spotify:track:1mj87L1Bq4lsMvskI1jHQP
0.941,0.23,96.886,0.0858,0.000481,0.0,4.0,0.506,7.0,212080.0,-5.004,0.308,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4zYTOBlMea1zloAJzTnxlS
0.998,0.292,110.442,0.24,0.0016,0.053,4.0,0.443,1.0,166773.0,-4.07,0.0415,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4oxigLyUxXUmskduZPzaDG
0.989,0.318,119.943,0.163,0.000187,0.106,4.0,0.516,1.0,238053.0,-4.527,0.0737,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5uq5yjBJzneReMpKTJDWLw
0.86,0.259,128.033,0.0609,0.000208,9.02e-06,4.0,0.573,4.0,288773.0,-3.708,0.616,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4okxtHbJHA8t1Hbojj9xr3
0.981,0.159,154.975,0.258,4.52e-05,0.869,4.0,0.33,11.0,281160.0,-5.012,0.0394,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0Jt0CJbsg3qBqoUl8rYeNm
0.976,0.144,142.63,0.23,0.0002,2.13e-06,3.0,0.332,3.0,186933.0,-4.375,0.0847,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0N10gGHn8GYH8QYyFFnqRa
0.983,0.323,154.765,0.193,1.69e-05,2.31e-05,4.0,0.292,10.0,207733.0,-4.156,0.0378,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:090jDNgdEVQEv4AsUANKSK
0.721,0.166,115.036,0.0556,0.00459,0.862,3.0,0.274,7.0,506763.0,-8.281,0.0383,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4COR2ZPEyUn0lsbAouRWxA
0.846,0.302,168.466,0.053,0.000981,0.0,3.0,0.273,2.0,189770.0,-4.16,0.574,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3FOxQ6UYJOmJ1ynG17lw8V
0.693,0.234,132.861,0.121,0.000288,0.126,4.0,0.315,6.0,220520.0,-5.955,0.462,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:266sqFCEJ4Yx9CX6ppUgVW
0.985,0.112,145.121,0.226,0.000219,0.0,4.0,0.454,6.0,212947.0,-4.792,0.178,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2lxdChJ10PPvAbtDSEukZP
0.961,0.17,175.122,0.0591,2.08e-05,0.21,4.0,0.408,8.0,252760.0,-5.54,0.346,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0C24pXCtlYHY3Dibw1CCIK
0.969,0.074,139.255,0.093,0.000175,0.022,4.0,0.325,5.0,189878.0,-3.481,0.316,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3n3FKYskxltScdqTn6CJem
0.836,0.0256,139.945,0.0809,8.66e-06,0.461,4.0,0.497,6.0,230298.0,-4.849,0.47,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5LOEyiFjmrvdnERadH4PkW
0.983,0.183,179.906,0.149,0.000511,0.0,3.0,0.33,3.0,216581.0,-3.494,0.405,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5Q95r4NzE20g8RR4KxOdPh
0.987,0.203,134.968,0.143,1.97e-05,0.00615,4.0,0.418,1.0,257107.0,-2.982,0.258,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1b4KiV34TkjJzl6CIdD25E
0.918,0.102,123.02,0.0842,0.0206,0.000139,4.0,0.547,11.0,264390.0,-3.99,0.522,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1ihPzBSgs9MjgrtblFoiq6
0.932,0.21,141.996,0.0773,0.00152,0.00462,4.0,0.44,3.0,362387.0,-7.501,0.308,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3onoNByv0GAAwzuxEkHFFZ
0.946,0.134,133.802,0.068,1.77e-05,0.0844,4.0,0.465,9.0,241147.0,-4.205,0.338,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1wYXIhJXqlIAGS6sbzpTL6
0.716,0.474,167.033,0.0401,9.23e-06,0.0113,4.0,0.408,4.0,206439.0,-6.129,0.46,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3YwQ4SKv3v1tFwL33TRgpU
0.652,0.164,118.042,0.0324,0.00361,5.63e-06,4.0,0.428,2.0,269080.0,-3.492,0.283,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0AT2V9JRgXz5NK3P6O2pZp
0.975,0.139,83.827,0.488,0.00114,0.0222,5.0,0.109,8.0,293242.0,-5.058,0.0389,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:436c1dOCTqHKQbgp4MEwVA
0.982,0.189,137.995,0.12,0.00793,0.0,4.0,0.597,10.0,191138.0,-3.165,0.651,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3rY98pNrVY2OOacnbxbI0E
0.894,0.322,179.499,0.0657,1.09e-05,4.08e-05,4.0,0.247,2.0,183418.0,-2.563,0.385,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1tOXCeXpDMuDLNHMmmFXTU
0.827,0.0766,115.864,0.0454,0.000225,1.3e-05,4.0,0.533,5.0,242184.0,-4.693,0.24,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:77O75UxCuHqfK9uiQDoEYb
0.826,0.0703,139.163,0.0644,0.000621,0.000669,4.0,0.315,7.0,256072.0,-4.315,0.359,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2kFKIFc5RSTlhuGed6ZNZ7
0.928,0.293,139.958,0.0678,8.24e-06,0.00255,4.0,0.28,2.0,379747.0,-4.609,0.0891,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4I5NcGVjREt60IThG2GGu9
0.939,0.055,163.994,0.0666,6.29e-05,0.00441,4.0,0.49,9.0,332360.0,-4.645,0.206,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:32snItNwFIFYVlDPQqC8yM
0.943,0.326,129.16,0.137,0.000218,0.203,4.0,0.265,11.0,363933.0,-5.653,0.174,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3NYoc97ULcplGlU2CEV9AG
0.885,0.0837,78.088,0.0859,0.000156,0.0787,4.0,0.197,1.0,931027.0,-6.785,0.154,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3cOwY51dJsHidrMFs3hczR
0.82,0.137,112.043,0.0464,4.61e-06,0.0315,3.0,0.384,1.0,282520.0,-5.676,0.313,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0vQDhuk73PvmaloRibUiQr
0.844,0.723,113.989,0.0461,3.28e-06,0.0514,4.0,0.44,10.0,237907.0,-3.315,0.304,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2O2ii9OPZYh1NBXo9FtE0Y
0.989,0.119,95.002,0.141,6.32e-05,0.0,4.0,0.513,4.0,198080.0,-3.771,0.136,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5C8IhksvjGqgamzSZGKZw3
0.994,0.33,116.044,0.161,1.22e-05,6.24e-05,4.0,0.534,11.0,196333.0,-3.839,0.336,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3iIqVOBpF1nYvzm84UxiXZ
0.963,0.109,77.013,0.0909,0.00144,0.00111,4.0,0.467,4.0,247400.0,-2.871,0.252,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:15qZ8mGSNmqzITIVzCkvqb
0.905,0.181,141.016,0.0836,0.000895,0.218,3.0,0.352,9.0,254013.0,-3.792,0.327,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3yc2Ok7sS5ONzyEhblrMBo
0.959,0.114,180.049,0.0768,0.000208,0.0916,4.0,0.394,6.0,205440.0,-3.52,0.429,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:6OiLqyavvFFKOxln5TbpTV
0.633,0.127,114.074,0.0268,0.00136,0.144,4.0,0.592,8.0,232667.0,-6.491,0.163,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4wvuBtCV9Vy6aEcwYrYmCc
0.843,0.0611,154.974,0.0776,0.00281,0.0367,4.0,0.407,7.0,340627.0,-8.43,0.619,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4kL8wGehAFldF9gtWJF1jE
0.947,0.125,120.021,0.122,0.000597,0.00223,4.0,0.5,7.0,221974.0,-5.75,0.267,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:67AwhpUrZfSLwK2ekFptmM
0.987,0.669,89.986,0.148,0.00122,0.000279,4.0,0.552,11.0,310267.0,-3.642,0.272,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0QB98b4YFxtW4NQ9narHQM
0.931,0.251,123.03,0.0612,2.93e-05,0.00113,4.0,0.467,10.0,244318.0,-6.438,0.447,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4MYuqU9LuwW0r4iNFXVYEM
0.964,0.215,138.006,0.15,0.000137,0.0,4.0,0.468,10.0,189506.0,-5.144,0.392,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:08tiBcNIXLShotCLaXO1GX
0.837,0.179,130.086,0.053,0.00226,2.48e-05,4.0,0.606,2.0,217705.0,-5.913,0.626,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1EZuFDPgDJW6h8ol9ayPfk
0.767,0.109,180.024,0.0548,0.00116,0.000798,4.0,0.473,5.0,328387.0,-6.383,0.375,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7pS3O75hJnthHr64tlpqPn
0.952,0.316,184.916,0.0677,0.000159,3.72e-05,4.0,0.394,7.0,315173.0,-4.51,0.477,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5o8OdhjVZSF2wCj7M8UpMN
0.703,0.142,151.297,0.0348,0.00847,7.39e-05,4.0,0.286,4.0,326813.0,-4.491,0.259,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:7Hr1Ignop7cymbE3FbOtXa
0.663,0.0765,135.022,0.0264,0.0886,0.0,4.0,0.552,4.0,281227.0,-4.805,0.119,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:1I5RmSqq96UQnjT9EKGMso
0.916,0.154,94.963,0.0501,0.000391,0.00117,3.0,0.499,9.0,656493.0,-4.785,0.251,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:53jogSv23P6DFcOHcZrDs9
0.833,0.0327,88.785,0.304,0.0266,0.0,4.0,0.466,7.0,313573.0,-4.215,0.661,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:59WN2psjkt1tyaxjspN8fp
0.822,0.0766,105.503,0.0408,0.000185,0.000117,4.0,0.351,6.0,318587.0,-5.337,0.158,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3ztCt91U2wGkDZuzbCwH6H
0.961,0.138,167.032,0.0851,5.53e-05,0.0834,4.0,0.374,10.0,200547.0,-4.421,0.357,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:5pvJ59i7JxylN8VB24xdMs
0.568,0.0997,107.849,0.0276,0.00797,0.0,4.0,0.614,7.0,293960.0,-5.477,0.516,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3YuaBvuZqcwN3CEAyyoaei
0.905,0.117,128.019,0.0775,0.000202,0.064,4.0,0.602,2.0,304840.0,-4.046,0.411,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4VqPOruhp5EdPBeR92t6lQ
0.954,0.177,144.553,0.047,0.0021,0.0,4.0,0.423,7.0,310347.0,-3.157,0.5,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:3jJZVeExYzVYiV6Y9Fl3DX
0.648,0.112,90.435,0.028,0.0023,1.49e-05,4.0,0.466,1.0,229960.0,-11.101,0.305,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0qgrrDnUUhyxpxbBznUnzg
0.947,0.093,160.023,0.225,1.14e-05,0.0144,4.0,0.426,0.0,309307.0,-4.076,0.336,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:2DbEz7cLYTUu48o5D6iCP4
0.855,0.228,130.756,0.0478,0.000543,0.00855,4.0,0.25,5.0,255373.0,-4.143,0.443,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:0Jr8JBSt4ipAy2bwGyPrw9
0.941,0.178,104.827,0.0537,0.000491,0.263,4.0,0.328,0.0,505532.0,-5.211,0.626,alexeifloyd-6HPVKo5u6gw03KTIW4B9zw,spotify:track:4hjTm9cn9ZPwfKnbyW6frn
