energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.364,0.201,84.43,0.0317,0.924,0.0202,5,0.255,10,174373,-10.431,0.137,1,audio_features,spotify:track:0EfsNwKmdbVVhgYIrOwT3R
0.279,0.0865,113.465,0.0315,0.959,0.00304,4,0.322,7,242493,-11.223,0.302,1,audio_features,spotify:track:40JkcKpWSKN9Ey7cqto5XC
0.355,0.167,84.363,0.0312,0.964,0.0367,4,0.276,7,249187,-11.975,0.273,0,audio_features,spotify:track:4wldiKLB4nSmAmLa117tPa
0.329,0.281,101.026,0.0317,0.928,0.00807,4,0.282,3,180560,-13.592,0.359,1,audio_features,spotify:track:3r2qTqWpgF5dYy6hN1iAMA
0.233,0.224,110.308,0.0323,0.977,0.000529,4,0.367,10,205933,-13.978,0.224,1,audio_features,spotify:track:0YNt3H1f7PfyubOMRfvrAN
0.208,0.122,173.563,0.0351,0.839,0.000107,3,0.243,10,203627,-11.892,0.16,1,audio_features,spotify:track:5NSGV274hVrc8cZ4I2E7T4
0.157,0.1,57.192,0.0385,0.703,0.00206,4,0.169,8,204760,-14.023,0.178,1,audio_features,spotify:track:6Rd6lNZ9yPMIZL0vIrqGhz
0.19,0.103,174.116,0.0389,0.17,5.79e-05,3,0.261,2,225147,-14.144,0.179,0,audio_features,spotify:track:2VkxnSE91VxFihrvxo80zK
0.146,0.25,164.604,0.0327,0.803,1.58e-05,3,0.289,0,189320,-11.368,0.256,1,audio_features,spotify:track:4ksSB6gJcL65NfUyPAkbsR
0.236,0.14,121.033,0.049,0.483,2.19e-06,4,0.518,7,166573,-13.755,0.499,0,audio_features,spotify:track:1vZ29uTFPSrcFa7WxXxezo
0.147,0.0318,79.798,0.108,0.679,1.33e-06,4,0.611,7,173373,-16.31,0.36,0,audio_features,spotify:track:0NMoSkwGmYmhI2eL6GvAGk
0.207,0.318,120.52,0.0628,0.352,0.0,4,0.567,7,150773,-15.984,0.504,0,audio_features,spotify:track:2TAORVMD12DuHIGkCQy1Na
0.231,0.197,87.164,0.0579,0.483,6.21e-05,4,0.639,0,184760,-15.968,0.384,1,audio_features,spotify:track:4GBF8jS15XKt8IPZc0AZPk
0.11,0.627,125.095,0.0814,0.991,0.404,4,0.574,5,168971,-17.91,0.592,1,audio_features,spotify:track:2BjkyWlosnFxjeEIr1oqke
0.192,0.136,79.893,0.117,0.989,0.000442,4,0.671,9,126721,-17.001,0.772,0,audio_features,spotify:track:2mGjUEd0D1dxlnPJAQrIiq
0.204,0.147,140.329,0.0421,0.979,0.0154,4,0.579,10,172195,-15.712,0.548,1,audio_features,spotify:track:3BNrwio5mmoTJLPVjkrJrI
0.146,0.141,108.513,0.0494,0.994,0.017,4,0.723,9,186045,-16.329,0.589,0,audio_features,spotify:track:01rm0eCjw8jygw5e3Kczn0
0.082,0.256,111.136,0.0337,0.995,0.143,5,0.38,5,149033,-17.375,0.11,1,audio_features,spotify:track:44RBrnkhgTRBvfV5i0mMJW
0.112,0.268,75.252,0.0347,0.994,0.00849,4,0.454,4,174660,-12.648,0.276,1,audio_features,spotify:track:0NaY2So34wwv0CZEpnBjdw
0.125,0.27,92.663,0.0525,0.995,0.75,4,0.715,0,187145,-16.043,0.624,1,audio_features,spotify:track:1eAf9CpWX1uPsKFvfL2hWF
0.0604,0.113,77.98,0.0624,0.985,1.84e-06,4,0.499,7,199096,-16.688,0.246,1,audio_features,spotify:track:35icYp4p4Rio0eFOvAonWT
0.0776,0.112,47.432,0.0526,0.984,0.000134,3,0.43,9,226081,-16.575,0.221,1,audio_features,spotify:track:3Bji1YRzYEGZv7xV0XJZzw
0.162,0.555,99.111,0.0587,0.992,0.0115,4,0.603,10,194557,-12.116,0.595,1,audio_features,spotify:track:75wGB1LtovFZnPpRDxpqAt
0.144,0.117,67.087,0.046,0.994,0.845,4,0.338,0,172333,-16.599,0.191,0,audio_features,spotify:track:2ROQpKI5RVvKuVr9FD2lQJ
0.159,0.181,100.303,0.0545,0.986,0.429,4,0.67,2,172494,-17.084,0.561,0,audio_features,spotify:track:3hYI8cGZ1eUuZ5raZrQZdZ
0.00843,0.107,77.909,0.0462,0.991,0.00488,4,0.353,7,194058,-24.437,0.346,0,audio_features,spotify:track:39jQdaMcyuFq0IpEbjOJq3
0.0141,0.218,129.342,0.0379,0.986,0.00229,4,0.437,5,159995,-22.678,0.29,0,audio_features,spotify:track:2OFOwdvsPVpeS5ptEOEblq
0.0149,0.0997,73.379,0.0422,0.992,0.0291,4,0.494,1,180550,-23.587,0.335,1,audio_features,spotify:track:2di3ZbEGL5B6mhh19ZW7cG
0.0118,0.239,93.347,0.0426,0.992,0.00334,3,0.566,0,205735,-23.91,0.448,0,audio_features,spotify:track:4SHA7o9I7WK9kTpmDkj1hV
0.079,0.188,140.389,0.0466,0.984,0.0131,4,0.576,7,174629,-20.61,0.623,0,audio_features,spotify:track:07Frj9w7DLItRVah4lyo3m
0.0869,0.133,155.894,0.0697,0.987,0.0399,4,0.656,7,166795,-20.609,0.688,1,audio_features,spotify:track:1VJMXBakRfSEDbFdC686Hi
0.0761,0.256,117.573,0.0884,0.987,0.258,3,0.735,8,179597,-21.825,0.748,1,audio_features,spotify:track:22cAjbQf4m4QZ6wDczugpC
0.24,0.336,115.128,0.0661,0.981,0.488,4,0.756,10,173285,-18.94,0.951,1,audio_features,spotify:track:0BNVI8GLhd1TblkiJCfFiy
0.0643,0.37,100.345,0.0627,0.992,0.409,4,0.668,2,175889,-22.041,0.722,0,audio_features,spotify:track:4G4zSxgqHrgads5Vk1ANZX
0.151,0.302,108.636,0.124,0.978,0.0194,4,0.769,7,162339,-19.853,0.963,1,audio_features,spotify:track:65YwHeedfBUuRQAi9jYCLp
0.0728,0.19,101.26,0.0595,0.987,0.478,4,0.683,3,200631,-20.573,0.702,1,audio_features,spotify:track:1CclN2o1pWn79k65CftM5i
0.0442,0.24,82.924,0.0535,0.986,0.000399,4,0.596,3,182386,-22.122,0.547,1,audio_features,spotify:track:50YyBhF9f5QEQOiY9IG5TP
0.576,0.457,84.814,0.0357,0.728,0.0,4,0.518,6,135960,-7.426,0.668,1,audio_features,spotify:track:68YzYQGGDPOifQEeMF1lJE
0.267,0.0469,98.262,0.0412,0.701,0.0,4,0.662,8,102520,-11.108,0.754,1,audio_features,spotify:track:4PrHyJyyDBxdt6XMa3C7LP
0.444,0.301,103.835,0.0295,0.724,8.68e-06,3,0.521,5,157387,-9.16,0.578,1,audio_features,spotify:track:3ujGdU6VlGidseACWde96p
0.258,0.0995,159.877,0.0313,0.906,2.94e-06,4,0.666,3,293253,-11.912,0.531,1,audio_features,spotify:track:1DkcWAZsE4oSBEkM443hdL
0.429,0.0328,129.604,0.0555,0.435,0.0,4,0.612,8,171867,-10.314,0.58,1,audio_features,spotify:track:4Tu02PZUJwvwQs0JpUp5T7
0.431,0.543,183.262,0.0453,0.771,0.00327,3,0.384,10,150080,-11.267,0.517,0,audio_features,spotify:track:2wZFfFEODhXdQQR9ee3jTr
0.429,0.359,100.143,0.0325,0.727,1.08e-05,4,0.596,8,117933,-7.597,0.656,1,audio_features,spotify:track:5p8p1kCdVtBbFSB971xgJz
0.733,0.0709,158.553,0.0433,0.148,0.0275,4,0.426,9,281667,-9.355,0.729,0,audio_features,spotify:track:3oelmz40E0u6IIhw3UVA8e
0.262,0.136,108.961,0.0469,0.986,0.61,4,0.822,5,188307,-14.576,0.91,1,audio_features,spotify:track:1EXyzF9hcMY3cqP2eUkVaF
0.45,0.111,120.626,0.0455,0.717,0.401,4,0.501,10,186000,-10.463,0.651,1,audio_features,spotify:track:4Ik6n8DupandittUtSW7RM
0.455,0.107,118.691,0.0415,0.819,0.156,4,0.747,5,181933,-13.603,0.889,0,audio_features,spotify:track:7irkDHskyRm7mpkUFBb6GB
0.13,0.11,127.659,0.0405,0.903,0.0,3,0.646,6,163000,-9.925,0.377,1,audio_features,spotify:track:0R3I97PhblHDNpUXXRvjCb
0.253,0.109,171.941,0.195,0.792,0.478,4,0.606,8,166733,-15.468,0.541,1,audio_features,spotify:track:7MljPAMQAT7Dm84byf2Zc2
0.418,0.115,166.507,0.104,0.973,0.18,4,0.601,10,192160,-10.692,0.484,1,audio_features,spotify:track:0ssY03hHeMRRHieteIURIN
0.245,0.137,79.752,0.0633,0.981,0.00132,4,0.612,7,192267,-14.062,0.596,0,audio_features,spotify:track:1SZRqjK51N4GDPy4dczyfn
0.463,0.345,134.959,0.058,0.91,0.749,4,0.68,9,189840,-10.689,0.815,0,audio_features,spotify:track:0XstzW0sks2FBGSjWLraHI
0.355,0.172,116.316,0.06,0.939,0.178,4,0.802,9,177667,-11.685,0.92,0,audio_features,spotify:track:0dGtT4rvTnpQCG0ikkvvlO
0.107,0.115,129.964,0.0772,0.98,0.207,4,0.537,7,187360,-17.309,0.593,0,audio_features,spotify:track:3vyQ6tfd65ad9E9ryfHTrF
0.169,0.366,72.442,0.0983,0.962,0.661,4,0.579,7,185733,-18.466,0.67,0,audio_features,spotify:track:3n7IAjn8f54LcIAw8Av1YP
0.272,0.0551,119.585,0.0727,0.968,0.68,4,0.809,7,152107,-14.758,0.894,0,audio_features,spotify:track:3YHbAA6DAnWwUNRg55MpiG
0.326,0.0602,165.506,0.291,0.942,0.0673,4,0.524,0,167493,-12.752,0.698,0,audio_features,spotify:track:2lGpj2lqyFchrrOSxbFvqD
0.346,0.244,95.631,0.0471,0.732,0.256,4,0.783,8,182573,-12.802,0.875,1,audio_features,spotify:track:7bsPdPdDjdfOhwdwRvivBX
0.246,0.115,161.305,0.294,0.956,0.0962,4,0.589,5,172800,-13.22,0.713,1,audio_features,spotify:track:72pD7MRWgf87MCZ6hmgR0C
0.0501,0.216,102.531,0.0485,0.987,0.000255,4,0.653,5,179627,-18.396,0.455,1,audio_features,spotify:track:4Y3A4FF4ZFFfWCdiC4plCs
0.295,0.132,106.333,0.0674,0.885,0.552,4,0.721,0,169973,-13.592,0.895,1,audio_features,spotify:track:6FuJY97zFZcYKYxDD9zaI5
0.21,0.151,147.932,0.0436,0.969,0.00158,4,0.596,8,168400,-12.589,0.653,1,audio_features,spotify:track:0XPXqi45IhQGTnu9LSTcie
0.208,0.304,167.698,0.0764,0.859,0.856,4,0.684,5,189493,-14.924,0.703,0,audio_features,spotify:track:5MKkxBkH4JMwQRYaH09YfB
0.725,0.36,133.324,0.0508,0.631,0.0,4,0.445,7,201067,-9.512,0.889,1,audio_features,spotify:track:7BT29P6gnYZbKuALFYgdhs
0.258,0.337,85.648,0.042,0.835,1.54e-05,4,0.486,2,87547,-14.406,0.534,1,audio_features,spotify:track:35rwYx8Epu06r9qazTvuiY
0.578,0.15,91.888,0.0438,0.439,1.62e-06,4,0.506,8,221093,-11.69,0.781,0,audio_features,spotify:track:23LS90srRC3n86OWgUBUQx
0.658,0.152,138.399,0.0355,0.103,2.05e-05,4,0.513,7,295427,-10.303,0.728,0,audio_features,spotify:track:3EA50GxgDffVT6QOkYRTMV
0.723,0.156,113.762,0.0437,0.184,1.84e-05,4,0.562,5,145867,-11.644,0.736,1,audio_features,spotify:track:2HDv2B8cMKcEbYuqivGItl
0.42,0.192,129.828,0.033,0.781,1.97e-05,4,0.416,10,108307,-10.797,0.581,1,audio_features,spotify:track:12KvCVIqWD5Co86XBVmz06
0.332,0.341,153.788,0.0722,0.844,0.0,4,0.38,4,121413,-13.047,0.7,1,audio_features,spotify:track:6UF5dJHMrdZabaG9ZryGWF
0.455,0.187,106.033,0.0533,0.785,0.0,4,0.674,0,123053,-11.783,0.973,0,audio_features,spotify:track:0mX1EzN5FL6eMpIxMq5nwK
0.18,0.12,106.325,0.0278,0.745,0.0,4,0.568,1,123440,-13.277,0.786,1,audio_features,spotify:track:0wl0MfVSjIitKRHhnChimg
0.341,0.223,67.05,0.0823,0.798,2.9e-05,4,0.558,7,82613,-12.058,0.586,1,audio_features,spotify:track:1qToszdjmRYJ5PnzeyB0Hw
0.34,0.16,119.444,0.0398,0.573,0.0,4,0.547,11,80067,-12.498,0.704,0,audio_features,spotify:track:4XPD0msnTfQybkZORrU2xr
0.258,0.489,204.935,0.0318,0.775,0.00419,3,0.177,11,132787,-10.464,0.405,1,audio_features,spotify:track:3St4ZGAzClF0FOgQq2dp41
0.23,0.194,110.386,0.0324,0.869,0.00419,3,0.486,1,111907,-11.023,0.642,1,audio_features,spotify:track:2VQ1HCUyY1gAEafHU6zRCW
0.343,0.305,126.864,0.0321,0.857,2e-05,4,0.597,8,130813,-10.748,0.773,1,audio_features,spotify:track:4hsK24XrcPjC86PjwLqUlE
0.302,0.778,118.096,0.0313,0.747,2.45e-05,3,0.409,0,129733,-11.11,0.651,1,audio_features,spotify:track:30io3okRK7wOT8IqL5fMxs
0.28,0.129,174.117,0.0386,0.756,0.0,4,0.528,5,132973,-12.374,0.962,1,audio_features,spotify:track:1DFqqMIJa3qyjhKBzRZnJc
0.49,0.357,122.08,0.0337,0.624,0.0,4,0.51,3,150387,-6.645,0.563,1,audio_features,spotify:track:350xfbX7qcMdpzHYefm8Ds
0.798,0.301,156.96,0.0425,0.493,8.37e-06,4,0.364,7,115331,-8.487,0.953,1,audio_features,spotify:track:0ODFsa0loX5b4P9eGMvR1r
0.349,0.202,122.504,0.0307,0.34,0.0,4,0.559,10,136699,-10.587,0.757,1,audio_features,spotify:track:2xTfqE0uByQdKDrrD6pw93
0.499,0.351,171.975,0.0257,0.708,2.4e-05,4,0.564,2,159739,-6.86,0.906,1,audio_features,spotify:track:2kXKtSHGmIQsdZCCdbvTZZ
0.555,0.496,165.477,0.0316,0.28,1.07e-06,4,0.324,0,122671,-7.276,0.837,1,audio_features,spotify:track:1I56V4Cf3nZz0rVvLz3dkZ
0.726,0.885,104.943,0.039,0.747,0.00303,4,0.709,2,102740,-6.729,0.932,1,audio_features,spotify:track:0AReIDZJjO1ftdmIz3YjCF
0.629,0.162,106.591,0.0425,0.749,6.02e-06,4,0.645,8,120581,-5.985,0.97,1,audio_features,spotify:track:492Q4AVNyIEbj1GlI07kw8
0.23,0.541,107.419,0.0315,0.173,1.53e-05,4,0.615,3,158772,-10.974,0.755,1,audio_features,spotify:track:7tawRiQFqfaLVXWFGgsniC
0.452,0.429,87.473,0.0277,0.583,0.0,4,0.572,5,130168,-6.2,0.924,1,audio_features,spotify:track:6hswXdjZ1Pj0VAJuFLZgvl
0.237,0.255,127.299,0.0306,0.845,0.0145,3,0.282,10,136516,-11.595,0.236,0,audio_features,spotify:track:1C3RIPDVwqtgIEr4WmJkrG
0.328,0.42,72.078,0.0272,0.843,1.02e-06,4,0.462,1,135941,-9.744,0.489,1,audio_features,spotify:track:4P6TlTcCNmu9jCFEGKiEIi
0.926,0.392,200.722,0.112,0.553,0.00224,4,0.335,0,103732,-7.359,0.944,0,audio_features,spotify:track:2OEQjmvLDOf432MCmrZEss
0.554,0.233,93.611,0.0481,0.725,2.13e-05,4,0.635,0,110707,-10.089,0.741,1,audio_features,spotify:track:7mbOeKKbsAPCAfFBhOOmtA
0.45,0.347,137.494,0.0316,0.788,0.0,4,0.565,4,152346,-7.69,0.532,1,audio_features,spotify:track:2eyXT6U3ak862nTJjAcYJN
0.506,0.263,120.172,0.0453,0.675,0.0,4,0.442,11,77819,-7.796,0.49,0,audio_features,spotify:track:0iaKLrVAZf2QfkJZs99tc8
0.435,0.266,94.502,0.0421,0.735,0.0,4,0.663,8,138057,-8.175,0.769,1,audio_features,spotify:track:5NXu8pf11ZvStLuRT7o2l8
0.618,0.0672,98.283,0.034,0.657,0.0,4,0.537,0,140225,-8.038,0.907,1,audio_features,spotify:track:2uNgvjCg0zuIqJTgHanjOh
0.0277,0.1,146.589,0.0632,0.977,0.000637,5,0.445,4,179173,-20.711,0.151,0,audio_features,spotify:track:3Aejdhmzbfd5t03B11LreG
0.0568,0.111,136.555,0.0431,0.982,0.00514,4,0.582,8,193147,-14.784,0.271,1,audio_features,spotify:track:0VVuCJVCI1q0L8hCzXkZJz
0.0363,0.11,85.634,0.0455,0.982,0.00243,4,0.532,6,131027,-21.247,0.218,1,audio_features,spotify:track:2Ya5fqv82eC3efUqZcmQ0t
0.00709,0.0992,130.65,0.0399,0.991,0.0376,4,0.493,6,193373,-22.531,0.12,1,audio_features,spotify:track:056Y6y0ieeyAjNHeA03K1V
0.0121,0.119,49.583,0.0468,0.989,0.00045,5,0.363,3,124133,-21.935,0.0886,0,audio_features,spotify:track:2xi1ANGKElWygut1VYz8ii
0.0218,0.111,123.128,0.0463,0.989,0.0488,4,0.621,5,148227,-16.554,0.348,1,audio_features,spotify:track:2k3fTJeQwJpK2hsD927sx4
0.0166,0.0984,63.763,0.0426,0.948,0.000553,5,0.442,6,158547,-24.846,0.116,1,audio_features,spotify:track:7oq7NuLnZ1zY0MDE3A24RS
0.127,0.106,73.411,0.0865,0.964,0.000156,4,0.65,9,95320,-17.205,0.365,1,audio_features,spotify:track:57PBasNOfUEbImB4LiyWBU
0.018,0.105,88.643,0.0346,0.965,0.00286,1,0.289,6,134187,-26.872,0.0678,1,audio_features,spotify:track:3kJ0OKE2LKWQviy2sKiqMr
0.0257,0.116,83.85,0.0485,0.913,7.56e-05,3,0.402,8,161160,-26.618,0.18,1,audio_features,spotify:track:7HB9ZTYtQk0S7OVDYiw6s8
0.402,0.274,168.371,0.0553,0.895,0.00196,4,0.566,2,141147,-17.172,0.782,1,audio_features,spotify:track:7JmKNvEUt4n9nAYQkzymoX
0.134,0.123,140.378,0.034,0.895,0.000189,4,0.483,4,138307,-16.306,0.504,1,audio_features,spotify:track:7ywZlTl88AeFGbGqsvs8pA
0.114,0.109,126.777,0.0447,0.807,0.0,4,0.546,7,111360,-18.718,0.709,1,audio_features,spotify:track:4Xgkkq3zebFtJZb3y1llHH
0.0815,0.103,80.424,0.0461,0.969,0.00253,4,0.475,2,114813,-18.417,0.245,0,audio_features,spotify:track:06r9ZFWyhTPLlkDaiIvV3l
0.257,0.139,170.095,0.0376,0.913,0.00248,4,0.458,7,152173,-16.428,0.505,1,audio_features,spotify:track:48GQrVbvDABcTb98PuZhB4
0.122,0.101,130.287,0.0319,0.847,5.18e-05,4,0.376,4,147387,-14.569,0.102,0,audio_features,spotify:track:5dXsaDpBJ5JmOoygJ8Zs7g
0.145,0.169,118.643,0.0345,0.741,0.0,4,0.464,1,146547,-17.735,0.282,0,audio_features,spotify:track:5mUpB9vtfVL388N3RAXg0F
0.182,0.181,69.44,0.0364,0.813,0.000393,4,0.315,2,174787,-16.939,0.174,1,audio_features,spotify:track:4CZLnYo4OkTP5jtr4ms1BN
0.255,0.0994,178.015,0.0445,0.957,0.00455,4,0.683,1,151693,-17.685,0.755,1,audio_features,spotify:track:1T4ghHIapweS3aGvvB9vEU
0.111,0.12,100.837,0.0444,0.945,0.0,5,0.611,6,114840,-15.537,0.585,1,audio_features,spotify:track:3Xy4bx94sooaFDf5D6oBcu
0.0658,0.108,134.687,0.0419,0.96,7.45e-06,3,0.543,4,136747,-18.396,0.384,1,audio_features,spotify:track:5HhI3uTlfzjdWzOm2BZB39
0.166,0.108,119.388,0.0403,0.93,0.00723,4,0.756,4,156040,-20.149,0.48,1,audio_features,spotify:track:5x1mJhBg9JqmZW4St7KTSB
0.161,0.0695,90.949,0.0422,0.781,0.0,4,0.593,9,112573,-18.499,0.794,0,audio_features,spotify:track:0Mwql0OIGqssdV1RgpbKcC
0.407,0.0968,118.314,0.0711,0.858,7.07e-06,4,0.753,6,217627,-10.386,0.522,0,audio_features,spotify:track:2n845ZaLOgpNJ3RinFwE1W
0.32,0.268,75.866,0.0341,0.79,0.0,4,0.402,7,172653,-9.368,0.564,0,audio_features,spotify:track:0nbOXVxcq4wSPamBPxAKGu
0.459,0.131,122.534,0.0819,0.752,0.0,4,0.694,10,186507,-9.858,0.675,1,audio_features,spotify:track:58fxygPUPdfBIUm9BDv0f7
0.552,0.0965,147.706,0.101,0.676,9.08e-06,4,0.436,11,620173,-12.838,0.642,0,audio_features,spotify:track:6puDH4jNRgeRpMhzgMbO53
0.505,0.62,115.351,0.0299,0.474,1.35e-05,4,0.611,7,132693,-10.835,0.561,1,audio_features,spotify:track:1VyHsvDWEYbzBZB7RwfW2f
0.39,0.271,177.675,0.0355,0.675,0.000616,3,0.339,11,156373,-10.002,0.353,0,audio_features,spotify:track:21fwl40hc9je4kf2zEYTrP
0.295,0.189,114.942,0.0344,0.221,1.94e-05,4,0.389,6,301467,-13.502,0.256,1,audio_features,spotify:track:7BGQNonPt5vGUniPVo4HUs
0.395,0.0549,115.837,0.0365,0.712,8.66e-05,4,0.391,1,213613,-12.025,0.617,1,audio_features,spotify:track:5rp8QpQXRb0Xc5zFHa58FH
0.404,0.197,157.621,0.0757,0.783,0.0,4,0.388,11,164640,-14.601,0.487,0,audio_features,spotify:track:4Z02hhRcmU5HEqnlLFge7m
0.453,0.0894,88.396,0.0471,0.834,0.0,4,0.532,11,201667,-9.732,0.888,1,audio_features,spotify:track:2A3cAEiQL28lNyLj6RDZdT
0.605,0.215,113.907,0.0305,0.502,0.0,4,0.567,7,135893,-7.433,0.754,1,audio_features,spotify:track:4JfYb8FBzp1denIZTsk8Rs
0.735,0.388,128.018,0.0466,0.164,0.0171,4,0.806,11,274733,-9.019,0.615,0,audio_features,spotify:track:0p3YCXOwJZtinahxbnkK0X
0.115,0.0945,129.402,0.0508,0.97,0.0016,4,0.435,4,252840,-17.103,0.177,1,audio_features,spotify:track:00DYDK6hdIDbOWShCoY4z0
0.487,0.285,91.335,0.0316,0.158,1.01e-05,4,0.554,9,157707,-10.676,0.659,1,audio_features,spotify:track:3uOSF1qDoK3f6VdIwQRFH6
0.21,0.78,94.878,0.044,0.955,2.72e-05,3,0.365,7,181653,-15.76,0.282,0,audio_features,spotify:track:06v4cGaK8JoS6yZfgQXK9c
0.272,0.0845,111.038,0.0319,0.825,1.57e-05,4,0.64,7,142653,-14.058,0.467,0,audio_features,spotify:track:6OQQGlfFnHZG4dQTQeTguA
0.447,0.181,163.228,0.0366,0.79,0.0,3,0.375,4,164960,-6.152,0.515,0,audio_features,spotify:track:0F4uVFLLDzkpJppPZT1bZt
0.422,0.0559,117.824,0.0353,0.724,5.56e-05,4,0.4,6,213467,-10.03,0.595,1,audio_features,spotify:track:0CRoHgASKf05pICBWF3zj3
0.414,0.0533,169.663,0.0342,0.207,5.53e-05,3,0.371,9,231493,-8.55,0.476,1,audio_features,spotify:track:6OFZDiHWh05oI6yqfIzv0u
0.28,0.0611,154.955,0.0673,0.417,0.439,4,0.638,9,278867,-16.516,0.734,1,audio_features,spotify:track:39CyGKIFqMzSuynOR8uilD
0.308,0.162,98.925,0.0431,0.869,1.92e-06,3,0.452,6,152093,-10.585,0.288,1,audio_features,spotify:track:4g2kBlgLmXQeCkDwKcQYbJ
0.557,0.0807,103.222,0.0489,0.673,8.77e-05,4,0.629,11,241560,-8.641,0.584,0,audio_features,spotify:track:5ZdqR25m8rnbOI6vNfEHX1
0.821,0.141,122.055,0.0533,0.0494,0.149,4,0.651,7,202267,-7.858,0.85,1,audio_features,spotify:track:0kMFMFfaYqDIdqRMMfmbel
0.523,0.296,91.619,0.0334,0.111,2.89e-06,4,0.544,9,158493,-10.028,0.61,1,audio_features,spotify:track:4tQtjC8IUWnojkftegF1XI
0.441,0.175,118.173,0.0389,0.835,0.0,4,0.692,11,255173,-8.88,0.589,1,audio_features,spotify:track:5CAsdx2RoNXh6Z2szA9MM4
0.361,0.283,80.287,0.0315,0.739,5.05e-06,3,0.555,0,167253,-10.296,0.683,1,audio_features,spotify:track:6uvNvS2X9dX8ocMs1KjF1x
0.181,0.133,68.655,0.0302,0.847,0.0,3,0.474,9,169640,-11.53,0.195,1,audio_features,spotify:track:3pgVQ2L54P8rjcnS0pYl0y
0.0976,0.0965,76.93,0.0481,0.95,0.0,4,0.481,8,200013,-12.533,0.454,1,audio_features,spotify:track:4Lxv7nI6wiBe3H08TvADWi
0.449,0.347,159.452,0.0552,0.632,4.03e-05,4,0.311,6,214933,-11.444,0.608,1,audio_features,spotify:track:1ZOic3velengqna87J0zKT
0.162,0.219,170.915,0.0384,0.943,6.22e-06,4,0.489,2,178627,-10.269,0.603,1,audio_features,spotify:track:5JqudmMiQTWJl465xUc7LZ
0.827,0.187,117.395,0.0383,0.819,0.0878,4,0.399,4,279120,-5.992,0.699,0,audio_features,spotify:track:1xXb19HRlNV6ItHf2WQx1n
0.779,0.141,117.873,0.0822,0.371,0.0,4,0.601,2,183707,-5.45,0.515,1,audio_features,spotify:track:438EMDek46jESjq4RuizJa
0.321,0.443,120.429,0.125,0.912,6.23e-06,4,0.606,8,215158,-18.42,0.404,1,audio_features,spotify:track:3xMdyxaCXq32nDCFPYBJxT
0.242,0.368,75.082,0.456,0.872,0.0,4,0.487,0,150504,-17.988,0.674,1,audio_features,spotify:track:3EFMVKttIySiOfhJ2W5CUi
0.319,0.324,138.936,0.344,0.844,0.0,4,0.534,3,139923,-19.438,0.705,1,audio_features,spotify:track:6PGJbtcB36alPkAi37phyG
0.0833,0.115,76.41,0.0339,0.951,0.0,4,0.3,4,173330,-20.769,0.278,1,audio_features,spotify:track:5jyu1asJaGYBJfwIQegI4S
0.0887,0.108,114.219,0.039,0.944,3.21e-06,4,0.689,3,117642,-20.407,0.662,1,audio_features,spotify:track:2dyrLgoPsWdTTtBL4b8IFm
0.135,0.132,87.821,0.0454,0.973,0.0,4,0.461,0,153441,-17.943,0.435,1,audio_features,spotify:track:0Kbs2WGgTR860yIKLoItxa
0.292,0.189,135.767,0.159,0.835,0.0,4,0.702,5,154332,-15.767,0.932,1,audio_features,spotify:track:36IYYQ9i9FbJVXE0HNhAu2
0.109,0.0829,129.344,0.224,0.802,0.0,4,0.686,5,191560,-19.734,0.553,1,audio_features,spotify:track:62KmwRi6Y8WZxVeO0NW5Xi
0.125,0.181,130.674,0.0753,0.914,0.0,4,0.62,7,163535,-19.672,0.573,1,audio_features,spotify:track:4sfON9gT1rNs3TXGd6v3Bv
0.331,0.0807,117.615,0.176,0.967,0.0111,4,0.396,10,97872,-18.271,0.474,1,audio_features,spotify:track:0FG0OPQGgr657WfMdRSVqy
0.257,0.244,74.517,0.0279,0.881,0.975,4,0.333,0,151511,-18.126,0.367,1,audio_features,spotify:track:2NWfqU2EZijAv6w9lbkavj
0.028,0.116,129.003,0.0398,0.913,0.0105,4,0.197,3,203310,-27.408,0.126,1,audio_features,spotify:track:3q5gaVroEvY2tQSCnYJjxw
0.349,0.631,94.909,0.0724,0.93,0.0019,4,0.384,3,182751,-16.636,0.644,1,audio_features,spotify:track:0ClSc6MKZLKIzwroMS6hRv
0.228,0.265,131.62,0.0684,0.884,0.0,4,0.695,0,126440,-17.328,0.766,1,audio_features,spotify:track:1Z8UHMp2tXjf1pD1SOsWAI
0.0528,0.106,125.059,0.399,0.872,0.0,3,0.673,1,290698,-22.057,0.445,1,audio_features,spotify:track:1cYP8vyQYbUXH2hvVEIz2n
0.175,0.236,156.49,0.0453,0.957,0.037,4,0.579,10,137660,-17.602,0.888,1,audio_features,spotify:track:7IEYSKnHdh2nmqi7s1CVyF
0.17,0.249,126.687,0.068,0.95,7.62e-06,4,0.546,0,177927,-17.954,0.432,1,audio_features,spotify:track:16PIdGeIBLeOERKQvz8NjG
0.351,0.0926,78.508,0.0604,0.83,0.0,4,0.703,1,114537,-16.141,0.916,1,audio_features,spotify:track:3rl4AU3JS7GDCRO1UHuBa3
0.222,0.238,131.314,0.141,0.904,0.0,4,0.65,8,161963,-17.116,0.861,1,audio_features,spotify:track:30ckGIGrwLsno7mIFAFzYa
0.407,0.0882,133.948,0.0619,0.944,0.547,4,0.341,7,47978,-18.471,0.443,1,audio_features,spotify:track:6TB8mZ9iEeUyko4NhxtKMC
